Year	Commodity	Volume	County	State	Product
2005		3195		GA	Wood and wood-derived fuels (Kwh)
2006		3362		GA	Wood and wood-derived fuels (Kwh)
2007		3362		GA	Wood and wood-derived fuels (Kwh)
2008		2660		GA	Wood and wood-derived fuels (Kwh)
2009		2746		GA	Wood and wood-derived fuels (Kwh)
2010		3054		GA	Wood and wood-derived fuels (Kwh)
2011		3070		GA	Wood and wood-derived fuels (Kwh)
2012		3107		GA	Wood and wood-derived fuels (Kwh)
2013		3409		GA	Wood and wood-derived fuels (Kwh)
2004		83		GA	Other biomass (Kwh)
2005		77		GA	Other biomass (Kwh)
2006		57		GA	Other biomass (Kwh)
2007		53		GA	Other biomass (Kwh)
2008		122		GA	Other biomass (Kwh)
2009		80		GA	Other biomass (Kwh)
2010		127		GA	Other biomass (Kwh)
2011		119		GA	Other biomass (Kwh)
2012		168		GA	Other biomass (Kwh)
2013		415		GA	Other biomass (Kwh)
2004		2508		MD	Conventional Hydroelectric (Kwh)
2005		1704		MD	Conventional Hydroelectric (Kwh)
2006		2104		MD	Conventional Hydroelectric (Kwh)
2007		1652		MD	Conventional Hydroelectric (Kwh)
2008		1974		MD	Conventional Hydroelectric (Kwh)
2009		1889		MD	Conventional Hydroelectric (Kwh)
2010		1667		MD	Conventional Hydroelectric (Kwh)
2011		2547		MD	Conventional Hydroelectric (Kwh)
2012		1657		MD	Conventional Hydroelectric (Kwh)
2013		1727		MD	Conventional Hydroelectric (Kwh)
2004		589		MD	All Other Renewables (Kwh)
2005		623		MD	All Other Renewables (Kwh)
2006		626		MD	All Other Renewables (Kwh)
2007		603		MD	All Other Renewables (Kwh)
2008		612		MD	All Other Renewables (Kwh)
2009		551		MD	All Other Renewables (Kwh)
2010		574		MD	All Other Renewables (Kwh)
2011		822		MD	All Other Renewables (Kwh)
2012		898		MD	All Other Renewables (Kwh)
2013		941		MD	All Other Renewables (Kwh)
2010		1		MD	Wind (Kwh)
2011		271		MD	Wind (Kwh)
2012		322		MD	Wind (Kwh)
2013		322		MD	Wind (Kwh)
2010		0		MD	Solar (Kwh)
2011		3		MD	Solar (Kwh)
2012		22		MD	Solar (Kwh)
2013		63		MD	Solar (Kwh)
2004		589		MD	Biomass (total) (Kwh)
2005		623		MD	Biomass (total) (Kwh)
2006		626		MD	Biomass (total) (Kwh)
2007		603		MD	Biomass (total) (Kwh)
2008		612		MD	Biomass (total) (Kwh)
2009		551		MD	Biomass (total) (Kwh)
2010		572		MD	Biomass (total) (Kwh)
2011		548		MD	Biomass (total) (Kwh)
2012		554		MD	Biomass (total) (Kwh)
2013		556		MD	Biomass (total) (Kwh)
2004		192		MD	Wood and wood-derived fuels (Kwh)
2005		206		MD	Wood and wood-derived fuels (Kwh)
2006		218		MD	Wood and wood-derived fuels (Kwh)
2007		203		MD	Wood and wood-derived fuels (Kwh)
2008		198		MD	Wood and wood-derived fuels (Kwh)
2009		175		MD	Wood and wood-derived fuels (Kwh)
2010		165		MD	Wood and wood-derived fuels (Kwh)
2011		168		MD	Wood and wood-derived fuels (Kwh)
2012		159		MD	Wood and wood-derived fuels (Kwh)
2013		143		MD	Wood and wood-derived fuels (Kwh)
2004		397		MD	Other biomass (Kwh)
2005		417		MD	Other biomass (Kwh)
2006		408		MD	Other biomass (Kwh)
2007		400		MD	Other biomass (Kwh)
2008		415		MD	Other biomass (Kwh)
2009		376		MD	Other biomass (Kwh)
2010		407		MD	Other biomass (Kwh)
2011		380		MD	Other biomass (Kwh)
2012		395		MD	Other biomass (Kwh)
2013		413		MD	Other biomass (Kwh)
2004		5435		NC	Conventional Hydroelectric (Kwh)
2005		5397		NC	Conventional Hydroelectric (Kwh)
2006		3839		NC	Conventional Hydroelectric (Kwh)
2007		2984		NC	Conventional Hydroelectric (Kwh)
2008		3034		NC	Conventional Hydroelectric (Kwh)
2009		5171		NC	Conventional Hydroelectric (Kwh)
2010		4757		NC	Conventional Hydroelectric (Kwh)
2011		3893		NC	Conventional Hydroelectric (Kwh)
2012		3728		NC	Conventional Hydroelectric (Kwh)
2013		6901		NC	Conventional Hydroelectric (Kwh)
2004		1733		NC	All Other Renewables (Kwh)
2005		1807		NC	All Other Renewables (Kwh)
2006		1828		NC	All Other Renewables (Kwh)
2007		1672		NC	All Other Renewables (Kwh)
2008		1922		NC	All Other Renewables (Kwh)
2009		1893		NC	All Other Renewables (Kwh)
2010		2083		NC	All Other Renewables (Kwh)
2011		2345		NC	All Other Renewables (Kwh)
2012		2704		NC	All Other Renewables (Kwh)
2013		2955		NC	All Other Renewables (Kwh)
2008		2		NC	Solar (Kwh)
2009		5		NC	Solar (Kwh)
2010		11		NC	Solar (Kwh)
2011		17		NC	Solar (Kwh)
2012		139		NC	Solar (Kwh)
2013		345		NC	Solar (Kwh)
2004		1733		NC	Biomass (total) (Kwh)
2005		1807		NC	Biomass (total) (Kwh)
2006		1828		NC	Biomass (total) (Kwh)
2007		1672		NC	Biomass (total) (Kwh)
2008		1920		NC	Biomass (total) (Kwh)
2009		1889		NC	Biomass (total) (Kwh)
2010		2072		NC	Biomass (total) (Kwh)
2011		2328		NC	Biomass (total) (Kwh)
2012		2564		NC	Biomass (total) (Kwh)
2013		2610		NC	Biomass (total) (Kwh)
2004		1621		NC	Wood and wood-derived fuels (Kwh)
2005		1709		NC	Wood and wood-derived fuels (Kwh)
2006		1737		NC	Wood and wood-derived fuels (Kwh)
2007		1585		NC	Wood and wood-derived fuels (Kwh)
2008		1800		NC	Wood and wood-derived fuels (Kwh)
2009		1757		NC	Wood and wood-derived fuels (Kwh)
2010		1876		NC	Wood and wood-derived fuels (Kwh)
2011		1953		NC	Wood and wood-derived fuels (Kwh)
2012		2262		NC	Wood and wood-derived fuels (Kwh)
2013		2200		NC	Wood and wood-derived fuels (Kwh)
2004		112		NC	Other biomass (Kwh)
2005		98		NC	Other biomass (Kwh)
2006		92		NC	Other biomass (Kwh)
2007		87		NC	Other biomass (Kwh)
2008		120		NC	Other biomass (Kwh)
2009		131		NC	Other biomass (Kwh)
2010		195		NC	Other biomass (Kwh)
2011		375		NC	Other biomass (Kwh)
2012		302		NC	Other biomass (Kwh)
2013		410		NC	Other biomass (Kwh)
2004		2447		SC	Conventional Hydroelectric (Kwh)
2005		2938		SC	Conventional Hydroelectric (Kwh)
2006		1807		SC	Conventional Hydroelectric (Kwh)
2007		1556		SC	Conventional Hydroelectric (Kwh)
2008		1123		SC	Conventional Hydroelectric (Kwh)
2009		2332		SC	Conventional Hydroelectric (Kwh)
2010		2376		SC	Conventional Hydroelectric (Kwh)
2011		1554		SC	Conventional Hydroelectric (Kwh)
2012		1420		SC	Conventional Hydroelectric (Kwh)
2013		3160		SC	Conventional Hydroelectric (Kwh)
2004		1763		SC	All Other Renewables (Kwh)
2005		1814		SC	All Other Renewables (Kwh)
2006		1910		SC	All Other Renewables (Kwh)
2007		1996		SC	All Other Renewables (Kwh)
2008		1816		SC	All Other Renewables (Kwh)
2009		1748		SC	All Other Renewables (Kwh)
2010		1873		SC	All Other Renewables (Kwh)
2011		2129		SC	All Other Renewables (Kwh)
2012		2143		SC	All Other Renewables (Kwh)
2013		2226		SC	All Other Renewables (Kwh)
2013		0		SC	Solar (Kwh)
2004		1763		SC	Biomass (total) (Kwh)
2005		1814		SC	Biomass (total) (Kwh)
2006		1910		SC	Biomass (total) (Kwh)
2007		1996		SC	Biomass (total) (Kwh)
2008		1816		SC	Biomass (total) (Kwh)
2009		1748		SC	Biomass (total) (Kwh)
2010		1873		SC	Biomass (total) (Kwh)
2011		2129		SC	Biomass (total) (Kwh)
2012		2143		SC	Biomass (total) (Kwh)
2013		2226		SC	Biomass (total) (Kwh)
2004		1694		SC	Wood and wood-derived fuels (Kwh)
2005		1726		SC	Wood and wood-derived fuels (Kwh)
2006		1804		SC	Wood and wood-derived fuels (Kwh)
2007		1895		SC	Wood and wood-derived fuels (Kwh)
2008		1696		SC	Wood and wood-derived fuels (Kwh)
2009		1611		SC	Wood and wood-derived fuels (Kwh)
2010		1742		SC	Wood and wood-derived fuels (Kwh)
2011		1988		SC	Wood and wood-derived fuels (Kwh)
2012		1941		SC	Wood and wood-derived fuels (Kwh)
2013		2013		SC	Wood and wood-derived fuels (Kwh)
2004		69		SC	Other biomass (Kwh)
2005		88		SC	Other biomass (Kwh)
2006		106		SC	Other biomass (Kwh)
2007		101		SC	Other biomass (Kwh)
2008		120		SC	Other biomass (Kwh)
2009		137		SC	Other biomass (Kwh)
2010		131		SC	Other biomass (Kwh)
2011		141		SC	Other biomass (Kwh)
2012		203		SC	Other biomass (Kwh)
2013		213		SC	Other biomass (Kwh)
2004		1583		VA	Conventional Hydroelectric (Kwh)
2005		1484		VA	Conventional Hydroelectric (Kwh)
2006		1351		VA	Conventional Hydroelectric (Kwh)
2007		1248		VA	Conventional Hydroelectric (Kwh)
2008		1011		VA	Conventional Hydroelectric (Kwh)
2009		1479		VA	Conventional Hydroelectric (Kwh)
2010		1500		VA	Conventional Hydroelectric (Kwh)
2011		1210		VA	Conventional Hydroelectric (Kwh)
2012		1044		VA	Conventional Hydroelectric (Kwh)
2013		1254		VA	Conventional Hydroelectric (Kwh)
2004		2432		VA	All Other Renewables (Kwh)
2005		2498		VA	All Other Renewables (Kwh)
2006		2458		VA	All Other Renewables (Kwh)
2007		2566		VA	All Other Renewables (Kwh)
2008		2698		VA	All Other Renewables (Kwh)
2009		2418		VA	All Other Renewables (Kwh)
2010		2220		VA	All Other Renewables (Kwh)
2011		2196		VA	All Other Renewables (Kwh)
2012		2358		VA	All Other Renewables (Kwh)
2013		2906		VA	All Other Renewables (Kwh)
2004		2432		VA	Biomass (total) (Kwh)
2005		2498		VA	Biomass (total) (Kwh)
2006		2458		VA	Biomass (total) (Kwh)
2007		2566		VA	Biomass (total) (Kwh)
2008		2698		VA	Biomass (total) (Kwh)
2009		2418		VA	Biomass (total) (Kwh)
2010		2220		VA	Biomass (total) (Kwh)
2011		2196		VA	Biomass (total) (Kwh)
2012		2358		VA	Biomass (total) (Kwh)
2013		2906		VA	Biomass (total) (Kwh)
2004		1733		VA	Wood and wood-derived fuels (Kwh)
2005		1803		VA	Wood and wood-derived fuels (Kwh)
2006		1780		VA	Wood and wood-derived fuels (Kwh)
2007		1792		VA	Wood and wood-derived fuels (Kwh)
2008		1916		VA	Wood and wood-derived fuels (Kwh)
2009		1708		VA	Wood and wood-derived fuels (Kwh)
2010		1404		VA	Wood and wood-derived fuels (Kwh)
2011		1406		VA	Wood and wood-derived fuels (Kwh)
2012		1436		VA	Wood and wood-derived fuels (Kwh)
2013		1946		VA	Wood and wood-derived fuels (Kwh)
2004		699		VA	Other biomass (Kwh)
2005		695		VA	Other biomass (Kwh)
2006		678		VA	Other biomass (Kwh)
2007		773		VA	Other biomass (Kwh)
2008		782		VA	Other biomass (Kwh)
2009		709		VA	Other biomass (Kwh)
2010		815		VA	Other biomass (Kwh)
2011		790		VA	Other biomass (Kwh)
2012		923		VA	Other biomass (Kwh)
2013		960		VA	Other biomass (Kwh)
2004		1318		WV	Conventional Hydroelectric (Kwh)
2005		1448		WV	Conventional Hydroelectric (Kwh)
2006		1572		WV	Conventional Hydroelectric (Kwh)
2007		1254		WV	Conventional Hydroelectric (Kwh)
2008		1248		WV	Conventional Hydroelectric (Kwh)
2009		1646		WV	Conventional Hydroelectric (Kwh)
2010		1367		WV	Conventional Hydroelectric (Kwh)
2011		1453		WV	Conventional Hydroelectric (Kwh)
2012		1431		WV	Conventional Hydroelectric (Kwh)
2013		1739		WV	Conventional Hydroelectric (Kwh)
2004		163		WV	All Other Renewables (Kwh)
2005		155		WV	All Other Renewables (Kwh)
2006		174		WV	All Other Renewables (Kwh)
2007		168		WV	All Other Renewables (Kwh)
2008		392		WV	All Other Renewables (Kwh)
2009		742		WV	All Other Renewables (Kwh)
2010		939		WV	All Other Renewables (Kwh)
2011		1112		WV	All Other Renewables (Kwh)
2012		1297		WV	All Other Renewables (Kwh)
2013		1391		WV	All Other Renewables (Kwh)
2004		161		WV	Wind (Kwh)
2005		154		WV	Wind (Kwh)
2006		174		WV	Wind (Kwh)
2007		168		WV	Wind (Kwh)
2008		392		WV	Wind (Kwh)
2009		742		WV	Wind (Kwh)
2010		939		WV	Wind (Kwh)
2011		1103		WV	Wind (Kwh)
2012		1286		WV	Wind (Kwh)
2013		1387		WV	Wind (Kwh)
2004		2		WV	Biomass (total) (Kwh)
2005		1		WV	Biomass (total) (Kwh)
2006		0		WV	Biomass (total) (Kwh)
2007		0		WV	Biomass (total) (Kwh)
2008		0		WV	Biomass (total) (Kwh)
2009		-1		WV	Biomass (total) (Kwh)
2010		0		WV	Biomass (total) (Kwh)
2011		9		WV	Biomass (total) (Kwh)
2012		11		WV	Biomass (total) (Kwh)
2013		4		WV	Biomass (total) (Kwh)
2004		1		WV	Wood and wood-derived fuels (Kwh)
2005		0		WV	Wood and wood-derived fuels (Kwh)
2006		0		WV	Wood and wood-derived fuels (Kwh)
2007		0		WV	Wood and wood-derived fuels (Kwh)
2008		0		WV	Wood and wood-derived fuels (Kwh)
2009		-1		WV	Wood and wood-derived fuels (Kwh)
2010		0		WV	Wood and wood-derived fuels (Kwh)
2011		0		WV	Wood and wood-derived fuels (Kwh)
2012		0		WV	Wood and wood-derived fuels (Kwh)
2004		2		WV	Other biomass (Kwh)
2005		0		WV	Other biomass (Kwh)
2006		0		WV	Other biomass (Kwh)
2007		0		WV	Other biomass (Kwh)
2008		0		WV	Other biomass (Kwh)
2009		0		WV	Other biomass (Kwh)
2010		0		WV	Other biomass (Kwh)
2011		9		WV	Other biomass (Kwh)
2012		11		WV	Other biomass (Kwh)
2013		4		WV	Other biomass (Kwh)
2004		10626		AL	Conventional Hydroelectric (Kwh)
2005		10145		AL	Conventional Hydroelectric (Kwh)
2006		7252		AL	Conventional Hydroelectric (Kwh)
2007		4136		AL	Conventional Hydroelectric (Kwh)
2008		6136		AL	Conventional Hydroelectric (Kwh)
2009		12535		AL	Conventional Hydroelectric (Kwh)
2010		8704		AL	Conventional Hydroelectric (Kwh)
2011		8884		AL	Conventional Hydroelectric (Kwh)
2012		7435		AL	Conventional Hydroelectric (Kwh)
2013		12899		AL	Conventional Hydroelectric (Kwh)
2004		3779		AL	All Other Renewables (Kwh)
2005		3647		AL	All Other Renewables (Kwh)
2006		3884		AL	All Other Renewables (Kwh)
2007		3801		AL	All Other Renewables (Kwh)
2008		3357		AL	All Other Renewables (Kwh)
2009		3050		AL	All Other Renewables (Kwh)
2010		2377		AL	All Other Renewables (Kwh)
2011		2817		AL	All Other Renewables (Kwh)
2012		2777		AL	All Other Renewables (Kwh)
2013		2876		AL	All Other Renewables (Kwh)
2004		3779		AL	Biomass (total) (Kwh)
2005		3647		AL	Biomass (total) (Kwh)
2006		3884		AL	Biomass (total) (Kwh)
2007		3801		AL	Biomass (total) (Kwh)
2008		3357		AL	Biomass (total) (Kwh)
2009		3050		AL	Biomass (total) (Kwh)
2010		2377		AL	Biomass (total) (Kwh)
2011		2817		AL	Biomass (total) (Kwh)
2012		2777		AL	Biomass (total) (Kwh)
2013		2876		AL	Biomass (total) (Kwh)
2004		3756		AL	Wood and wood-derived fuels (Kwh)
2005		3630		AL	Wood and wood-derived fuels (Kwh)
2006		3865		AL	Wood and wood-derived fuels (Kwh)
2007		3784		AL	Wood and wood-derived fuels (Kwh)
2008		3324		AL	Wood and wood-derived fuels (Kwh)
2009		3035		AL	Wood and wood-derived fuels (Kwh)
2010		2365		AL	Wood and wood-derived fuels (Kwh)
2011		2807		AL	Wood and wood-derived fuels (Kwh)
2012		2769		AL	Wood and wood-derived fuels (Kwh)
2013		2854		AL	Wood and wood-derived fuels (Kwh)
2004		23		AL	Other biomass (Kwh)
2005		16		AL	Other biomass (Kwh)
2006		19		AL	Other biomass (Kwh)
2007		17		AL	Other biomass (Kwh)
2008		34		AL	Other biomass (Kwh)
2009		14		AL	Other biomass (Kwh)
2010		12		AL	Other biomass (Kwh)
2011		10		AL	Other biomass (Kwh)
2012		8		AL	Other biomass (Kwh)
2013		21		AL	Other biomass (Kwh)
2004		3780		KY	Conventional Hydroelectric (Kwh)
2005		2961		KY	Conventional Hydroelectric (Kwh)
2006		2592		KY	Conventional Hydroelectric (Kwh)
2007		1669		KY	Conventional Hydroelectric (Kwh)
2008		1917		KY	Conventional Hydroelectric (Kwh)
2009		3318		KY	Conventional Hydroelectric (Kwh)
2010		2580		KY	Conventional Hydroelectric (Kwh)
2011		2969		KY	Conventional Hydroelectric (Kwh)
2012		2362		KY	Conventional Hydroelectric (Kwh)
2013		3275		KY	Conventional Hydroelectric (Kwh)
2004		411		KY	All Other Renewables (Kwh)
2005		421		KY	All Other Renewables (Kwh)
2006		459		KY	All Other Renewables (Kwh)
2007		466		KY	All Other Renewables (Kwh)
2008		460		KY	All Other Renewables (Kwh)
2009		364		KY	All Other Renewables (Kwh)
2010		440		KY	All Other Renewables (Kwh)
2011		436		KY	All Other Renewables (Kwh)
2012		333		KY	All Other Renewables (Kwh)
2013		327		KY	All Other Renewables (Kwh)
2004		411		KY	Biomass (total) (Kwh)
2005		421		KY	Biomass (total) (Kwh)
2006		459		KY	Biomass (total) (Kwh)
2007		466		KY	Biomass (total) (Kwh)
2008		460		KY	Biomass (total) (Kwh)
2009		364		KY	Biomass (total) (Kwh)
2010		440		KY	Biomass (total) (Kwh)
2011		436		KY	Biomass (total) (Kwh)
2012		333		KY	Biomass (total) (Kwh)
2013		327		KY	Biomass (total) (Kwh)
2004		349		KY	Wood and wood-derived fuels (Kwh)
2005		358		KY	Wood and wood-derived fuels (Kwh)
2006		369		KY	Wood and wood-derived fuels (Kwh)
2007		370		KY	Wood and wood-derived fuels (Kwh)
2008		351		KY	Wood and wood-derived fuels (Kwh)
2009		263		KY	Wood and wood-derived fuels (Kwh)
2010		349		KY	Wood and wood-derived fuels (Kwh)
2011		341		KY	Wood and wood-derived fuels (Kwh)
2012		237		KY	Wood and wood-derived fuels (Kwh)
2013		228		KY	Wood and wood-derived fuels (Kwh)
2004		62		KY	Other biomass (Kwh)
2005		63		KY	Other biomass (Kwh)
2006		89		KY	Other biomass (Kwh)
2007		95		KY	Other biomass (Kwh)
2008		109		KY	Other biomass (Kwh)
2009		101		KY	Other biomass (Kwh)
2010		91		KY	Other biomass (Kwh)
2011		95		KY	Other biomass (Kwh)
2012		96		KY	Other biomass (Kwh)
2013		98		KY	Other biomass (Kwh)
2004		1514		MS	All Other Renewables (Kwh)
2005		1522		MS	All Other Renewables (Kwh)
2006		1541		MS	All Other Renewables (Kwh)
2007		1493		MS	All Other Renewables (Kwh)
2008		1391		MS	All Other Renewables (Kwh)
2009		1424		MS	All Other Renewables (Kwh)
2010		1504		MS	All Other Renewables (Kwh)
2011		1506		MS	All Other Renewables (Kwh)
2012		1509		MS	All Other Renewables (Kwh)
2013		1448		MS	All Other Renewables (Kwh)
2004		1514		MS	Biomass (total) (Kwh)
2005		1522		MS	Biomass (total) (Kwh)
2006		1541		MS	Biomass (total) (Kwh)
2007		1493		MS	Biomass (total) (Kwh)
2008		1391		MS	Biomass (total) (Kwh)
2009		1424		MS	Biomass (total) (Kwh)
2010		1504		MS	Biomass (total) (Kwh)
2011		1506		MS	Biomass (total) (Kwh)
2012		1509		MS	Biomass (total) (Kwh)
2013		1448		MS	Biomass (total) (Kwh)
2004		1511		MS	Wood and wood-derived fuels (Kwh)
2005		1516		MS	Wood and wood-derived fuels (Kwh)
2006		1535		MS	Wood and wood-derived fuels (Kwh)
2007		1488		MS	Wood and wood-derived fuels (Kwh)
2008		1386		MS	Wood and wood-derived fuels (Kwh)
2009		1417		MS	Wood and wood-derived fuels (Kwh)
2010		1503		MS	Wood and wood-derived fuels (Kwh)
2011		1503		MS	Wood and wood-derived fuels (Kwh)
2012		1493		MS	Wood and wood-derived fuels (Kwh)
2013		1433		MS	Wood and wood-derived fuels (Kwh)
2004		3		MS	Other biomass (Kwh)
2005		5		MS	Other biomass (Kwh)
2006		6		MS	Other biomass (Kwh)
2007		5		MS	Other biomass (Kwh)
2008		5		MS	Other biomass (Kwh)
2009		7		MS	Other biomass (Kwh)
2010		1		MS	Other biomass (Kwh)
2011		3		MS	Other biomass (Kwh)
2012		16		MS	Other biomass (Kwh)
2013		15		MS	Other biomass (Kwh)
2004		10408		TN	Conventional Hydroelectric (Kwh)
2005		9310		TN	Conventional Hydroelectric (Kwh)
2006		7749		TN	Conventional Hydroelectric (Kwh)
2007		4940		TN	Conventional Hydroelectric (Kwh)
2008		5646		TN	Conventional Hydroelectric (Kwh)
2009		10212		TN	Conventional Hydroelectric (Kwh)
2010		8138		TN	Conventional Hydroelectric (Kwh)
2011		9576		TN	Conventional Hydroelectric (Kwh)
2012		8296		TN	Conventional Hydroelectric (Kwh)
2013		12443		TN	Conventional Hydroelectric (Kwh)
2004		830		TN	All Other Renewables (Kwh)
2005		766		TN	All Other Renewables (Kwh)
2006		811		TN	All Other Renewables (Kwh)
2007		971		TN	All Other Renewables (Kwh)
2008		965		TN	All Other Renewables (Kwh)
2009		950		TN	All Other Renewables (Kwh)
2010		988		TN	All Other Renewables (Kwh)
2011		1020		TN	All Other Renewables (Kwh)
2012		836		TN	All Other Renewables (Kwh)
2013		1110		TN	All Other Renewables (Kwh)
2004		4		TN	Wind (Kwh)
2005		3		TN	Wind (Kwh)
2006		55		TN	Wind (Kwh)
2007		50		TN	Wind (Kwh)
2008		50		TN	Wind (Kwh)
2009		52		TN	Wind (Kwh)
2010		41		TN	Wind (Kwh)
2011		53		TN	Wind (Kwh)
2012		47		TN	Wind (Kwh)
2013		47		TN	Wind (Kwh)
2012		12		TN	Solar (Kwh)
2013		20		TN	Solar (Kwh)
2004		826		TN	Biomass (total) (Kwh)
2005		763		TN	Biomass (total) (Kwh)
2006		756		TN	Biomass (total) (Kwh)
2007		921		TN	Biomass (total) (Kwh)
2008		915		TN	Biomass (total) (Kwh)
2009		899		TN	Biomass (total) (Kwh)
2010		947		TN	Biomass (total) (Kwh)
2011		967		TN	Biomass (total) (Kwh)
2012		777		TN	Biomass (total) (Kwh)
2013		1043		TN	Biomass (total) (Kwh)
2004		784		TN	Wood and wood-derived fuels (Kwh)
2005		695		TN	Wood and wood-derived fuels (Kwh)
2006		698		TN	Wood and wood-derived fuels (Kwh)
2007		868		TN	Wood and wood-derived fuels (Kwh)
2008		879		TN	Wood and wood-derived fuels (Kwh)
2009		862		TN	Wood and wood-derived fuels (Kwh)
2010		914		TN	Wood and wood-derived fuels (Kwh)
2011		930		TN	Wood and wood-derived fuels (Kwh)
2012		715		TN	Wood and wood-derived fuels (Kwh)
2013		958		TN	Wood and wood-derived fuels (Kwh)
2004		42		TN	Other biomass (Kwh)
2005		68		TN	Other biomass (Kwh)
2006		58		TN	Other biomass (Kwh)
2007		52		TN	Other biomass (Kwh)
2008		36		TN	Other biomass (Kwh)
2009		36		TN	Other biomass (Kwh)
2010		33		TN	Other biomass (Kwh)
2011		36		TN	Other biomass (Kwh)
2012		62		TN	Other biomass (Kwh)
2013		85		TN	Other biomass (Kwh)
2004		3643		AR	Conventional Hydroelectric (Kwh)
2005		3083		AR	Conventional Hydroelectric (Kwh)
2006		1551		AR	Conventional Hydroelectric (Kwh)
2007		3237		AR	Conventional Hydroelectric (Kwh)
2008		4660		AR	Conventional Hydroelectric (Kwh)
2009		4193		AR	Conventional Hydroelectric (Kwh)
2010		3659		AR	Conventional Hydroelectric (Kwh)
2011		2958		AR	Conventional Hydroelectric (Kwh)
2012		2198		AR	Conventional Hydroelectric (Kwh)
2013		2655		AR	Conventional Hydroelectric (Kwh)
2004		1810		AR	All Other Renewables (Kwh)
2005		1736		AR	All Other Renewables (Kwh)
2006		1723		AR	All Other Renewables (Kwh)
2007		1624		AR	All Other Renewables (Kwh)
2008		1513		AR	All Other Renewables (Kwh)
2009		1586		AR	All Other Renewables (Kwh)
2010		1624		AR	All Other Renewables (Kwh)
2011		1668		AR	All Other Renewables (Kwh)
2012		1660		AR	All Other Renewables (Kwh)
2013		1601		AR	All Other Renewables (Kwh)
2004		1810		AR	Biomass (total) (Kwh)
2005		1736		AR	Biomass (total) (Kwh)
2006		1723		AR	Biomass (total) (Kwh)
2007		1624		AR	Biomass (total) (Kwh)
2008		1513		AR	Biomass (total) (Kwh)
2009		1586		AR	Biomass (total) (Kwh)
2010		1624		AR	Biomass (total) (Kwh)
2011		1668		AR	Biomass (total) (Kwh)
2012		1660		AR	Biomass (total) (Kwh)
2013		1601		AR	Biomass (total) (Kwh)
2004		1778		AR	Wood and wood-derived fuels (Kwh)
2005		1708		AR	Wood and wood-derived fuels (Kwh)
2006		1689		AR	Wood and wood-derived fuels (Kwh)
2007		1581		AR	Wood and wood-derived fuels (Kwh)
2008		1466		AR	Wood and wood-derived fuels (Kwh)
2009		1529		AR	Wood and wood-derived fuels (Kwh)
2010		1567		AR	Wood and wood-derived fuels (Kwh)
2011		1587		AR	Wood and wood-derived fuels (Kwh)
